S,V_Analytic_t0.00,V_Analytic_t0.50,V_Analytic_t1.00,V_QNN$_7$_t0.00,V_QNN$_7$_t0.50,V_QNN$_7$_t1.00,V_QNN$_4$_t0.00,V_QNN$_4$_t0.50,V_QNN$_4$_t1.00,V_R-QNN$^{(2)}_4$_t0.00,V_R-QNN$^{(2)}_4$_t0.50,V_R-QNN$^{(2)}_4$_t1.00,V_R-QNN$^{(3)}_4$_t0.00,V_R-QNN$^{(3)}_4$_t0.50,V_R-QNN$^{(3)}_4$_t1.00
39.63302752293578,3.9497186562542304,2.5407821981208087,0.0,4.5854273,4.0449357,3.5492802,5.296115,4.715705,4.1527696,3.7682376,3.2734416,2.8116152,3.5540726,3.0518332,2.5874534
39.76647206005004,4.03280145948926,2.6177785152552175,0.0,4.661384,4.117217,3.6177313,5.378691,4.795852,4.230459,3.8394675,3.3402405,2.8740416,3.6260786,3.1188657,2.6495543
39.8999165971643,4.116732703841009,2.6960114638847656,0.0,4.7378006,4.189949,3.6866622,5.461608,4.8763456,4.308488,3.9113066,3.4076402,2.937077,3.6987438,3.1865492,2.7122977
40.033361134278564,4.201504903605471,2.775470563312389,0.033361134278564464,4.8147006,4.2631607,3.7560523,5.544855,4.957176,4.386868,3.9837215,3.4756157,3.0006716,3.7720516,3.2548668,2.7756753
40.16680567139282,4.287110431117853,2.856144777617981,0.16680567139282232,4.892026,4.3368235,3.8259053,5.628434,5.038354,4.4655967,4.056737,3.5441837,3.064842,3.8459935,3.323852,2.8397038
40.30025020850709,4.373541523966747,2.938022538771559,0.3002502085070873,4.9698234,4.4109488,3.8962257,5.712349,5.1198716,4.5446687,4.130362,3.6133525,3.1296132,3.920603,3.3934715,2.9043748
40.43369474562135,4.460790292155753,3.0210917701056736,0.43369474562135224,5.0480795,4.485525,3.9670384,5.7965965,5.20173,4.624088,4.204571,3.6831055,3.1949434,3.9958467,3.4637418,2.9696884
40.56713928273561,4.548848725205577,3.105339910082712,0.5671392827356101,5.126786,4.560585,4.038289,5.8811803,5.2839193,4.7038503,4.279381,3.7534425,3.2608745,4.071758,3.5346713,3.0356529
40.700583819849875,4.637708699189616,3.1907539362938913,0.7005838198498751,5.2059355,4.6361,4.1099906,5.9660892,5.366454,4.7839565,4.354791,3.8243804,3.327373,4.1483116,3.6062434,3.1022348
40.83402835696413,4.7273619836967065,3.2773203896284073,0.8340283569641329,5.2855515,4.7120614,4.1821966,6.051318,5.4493165,4.864404,4.430786,3.8959107,3.3944807,4.2254996,3.6784496,3.1694927
40.9674728940784,4.817800248714811,3.3650253985528167,0.9674728940783979,5.365627,4.788494,4.2548327,6.1368895,5.5325136,4.9452047,4.507398,3.968042,3.4621642,4.3033595,3.7513235,3.2373931
41.100917431192656,4.90901507142982,3.453854703442488,1.1009174311926557,5.4461403,4.8653736,4.327961,6.2227745,5.61605,5.0263324,4.584603,4.0407653,3.53044,4.3818703,3.8248398,3.3059194
41.23436196830692,5.000997942934099,3.543793680909033,1.2343619683069207,5.527117,4.942724,4.4015274,6.308995,5.6999154,5.1078033,4.6624002,4.1140733,3.5993001,4.461019,3.899007,3.3751216
41.367806505421186,5.0937402748394405,3.6348273680695193,1.3678065054211856,5.6085563,5.0205297,4.475561,6.3955383,5.7841153,5.189611,4.7408066,4.1879735,3.668761,4.540819,3.9738252,3.444958
41.50125104253544,5.187233405789765,3.726940486705619,1.5012510425354435,5.6904173,5.0987983,4.550071,6.482409,5.868639,5.2717547,4.8198137,4.262491,3.738806,4.6212616,4.049294,3.5154452
41.63469557964971,5.2814686078689626,3.820117467262854,1.6346955796497085,5.7727456,5.177505,4.625035,6.569592,5.953501,5.3542395,4.8994217,4.337593,3.8094435,4.702359,4.1254225,3.5865834
41.768140116763966,5.376437092899646,3.9143424726425415,1.7681401167639663,5.855512,5.256671,4.7004538,6.6571035,6.0386877,5.437059,4.979614,4.413304,3.8806734,4.784099,4.2021847,3.658364
41.90158465387823,5.472130018629024,4.009599421741445,1.9015846538782313,5.938725,5.3362994,4.7763276,6.744935,6.1241984,5.5202136,5.0604234,4.4896073,3.9524958,4.8664775,4.2795897,3.7307956
42.03502919099249,5.568538494798165,4.105872012696398,2.035029190992489,6.02238,5.416379,4.852677,6.83309,6.2100344,5.6036954,5.141834,4.5665116,4.024919,4.949515,4.357671,3.803878
42.168473728106754,5.665653589091487,4.203143745793799,2.168473728106754,6.1064982,5.4968925,4.929481,6.921559,6.296202,5.6875186,5.2238283,4.6440086,4.0979347,5.033191,4.4363775,3.877603
42.30191826522102,5.763466332963379,4.301397946006201,2.301918265221019,6.191046,5.5778894,5.006732,7.010339,6.3826895,5.7716627,5.3064485,4.722106,4.1715426,5.1175222,4.5157475,3.9519873
42.43536280233528,5.861967727339223,4.400617785120794,2.435362802335277,6.276028,5.6593084,5.0844374,7.099447,6.469507,5.8561463,5.3896365,4.8008127,4.24576,5.202483,4.595756,4.0270224
42.56880733944954,5.961148748188531,4.500786303427162,2.568807339449542,6.3614774,5.741186,5.162618,7.188865,6.556638,5.9409537,5.4734583,4.8801036,4.32057,5.2880826,4.676411,4.1027083
42.7022518765638,6.061000351967699,4.601886430933828,2.7022518765637997,6.4473524,5.823527,5.2412415,7.278591,6.644094,6.0260797,5.557873,4.960004,4.3959556,5.374337,4.7577214,4.1790366
42.835696413678065,6.161513480930882,4.7039010080861665,2.8356964136780647,6.5336776,5.9063015,5.320324,7.368639,6.7318683,6.11155,5.642888,5.040513,4.4719753,5.46123,4.8396745,4.2560244
42.96914095079232,6.262679068306976,4.806812805960053,2.9691409507923225,6.620441,5.9895396,5.3998733,7.458999,6.819966,6.197334,5.728496,5.121623,4.5485625,5.5487485,4.922278,4.3336506
43.10258548790659,6.364488043341485,4.910604545908633,3.1025854879065875,6.7076216,6.073199,5.479865,7.5496607,6.9083734,6.28344,5.8147044,5.2033086,4.625767,5.636914,5.005524,4.4119277
43.23603002502085,6.466931336202013,5.015258918641518,3.2360300250208525,6.7952657,6.1573215,5.560291,7.640649,6.997108,6.3698783,5.901514,5.285629,4.7035728,5.7257175,5.089413,4.4908595
43.36947456213511,6.569999882746611,5.120758602718393,3.3694745621351103,6.8833265,6.2418776,5.641184,7.7319307,7.0861487,6.456643,5.9889326,5.3685327,4.7819624,5.815164,5.1739526,4.5704427
43.502919099249375,6.673684629153993,5.227086282441068,3.5029190992493753,6.971826,6.3268847,5.722536,7.823527,7.1755075,6.543721,6.0769267,5.452038,4.860953,5.9052362,5.259131,4.650668
43.63636363636363,6.777976536415377,5.334224665130279,3.636363636363633,7.0607758,6.4123464,5.8043427,7.9154243,7.2651863,6.631121,6.165547,5.536152,4.940552,5.9959426,5.344951,4.731532
43.7698081734779,6.882866584687495,5.442156497775986,3.769808173477898,7.150147,6.4982376,5.8865876,8.007626,7.3551664,6.71884,6.254743,5.62085,5.020761,6.087283,5.4314103,4.813055
43.903252710592156,6.988345777506776,5.550864583051446,3.903252710592156,7.239952,6.5845675,5.969283,8.100143,7.445465,6.806875,6.3445396,5.706166,5.1015625,6.1792493,5.518503,4.8952413
44.03669724770642,7.094405145864762,5.660331794683987,4.036697247706421,7.3301744,6.671331,6.052425,8.192958,7.5360737,6.8952303,6.4349456,5.7920823,5.1829643,6.27185,5.6062555,4.978037
44.17014178482068,7.201035752145021,5.770541092176959,4.170141784820679,7.4208555,6.758545,6.135997,8.286081,7.6269884,6.9838963,6.525944,5.878591,5.2649674,6.3650765,5.6946297,5.0615044
44.303586321934944,7.308228693922075,5.881475534879261,4.303586321934944,7.5119295,6.846197,6.2200565,8.379497,7.7182093,7.072889,6.6175265,5.9656925,5.347563,6.4589286,5.783646,5.145614
44.43703085904921,7.415975107622895,5.993118295400841,4.437030859049209,7.6034575,6.9342833,6.3045254,8.473221,7.809753,7.1621885,6.709718,6.0534034,5.430767,6.5533986,5.873297,5.2303543
44.57047539616347,7.524266172051796,6.105452672374078,4.5704753961634665,7.6953945,7.0227995,6.3894696,8.567237,7.9015827,7.2518067,6.802486,6.1417065,5.5145726,6.6484942,5.96359,5.315745
44.70391993327773,7.633093111779672,6.218462102562562,4.7039199332777315,7.7877827,7.1117535,6.474827,8.661558,7.9937325,7.341734,6.8958707,6.230602,5.5989785,6.74422,6.0545053,5.4017744
44.83736447039199,7.7424472003985585,6.332130172320522,4.837364470391989,7.880579,7.2011576,6.5606394,8.756172,8.086182,7.431973,6.9898314,6.3201065,5.6839857,6.8405504,6.1460543,5.4884543
44.970809007506254,7.8523197636428925,6.44644062840748,4.970809007506254,7.973785,7.2909546,6.6468854,8.851075,8.178938,7.5225134,7.0843763,6.410212,5.7695932,6.937503,6.2382293,5.5757604
45.10425354462051,7.962702182378578,6.561377388163976,5.104253544620512,8.067408,7.381219,6.733603,8.946284,8.271977,7.613374,7.179522,6.5008936,5.855802,7.035073,6.331047,5.663717
45.23769808173478,8.07358589546163,6.676924549055698,5.237698081734777,8.161472,7.4718876,6.8207335,9.041783,8.3653345,7.704533,7.2752604,6.592184,5.9425945,7.133243,6.424482,5.752312
45.37114261884904,8.184962402467626,6.793066397594451,5.371142618849042,8.255947,7.5630026,6.908311,9.137567,8.458986,7.796001,7.3715825,6.684067,6.030005,7.2320313,6.5185347,5.841533
45.5045871559633,8.296823266293842,6.909787417645475,5.5045871559633,8.350825,7.654539,6.9963007,9.23366,8.552943,7.8877773,7.4684806,6.776551,6.1180077,7.331437,6.6132298,5.931401
45.638031693077565,8.409160115635906,7.027072298131664,5.638031693077565,8.44613,7.7465014,7.08475,9.330029,8.647191,7.9798536,7.565988,6.8696103,6.2066026,7.431431,6.708534,6.0218987
45.77147623019182,8.521964647340528,7.144905940146174,5.771476230191823,8.541863,7.8388934,7.173633,9.4267,8.741731,8.072244,7.6640544,6.963279,6.2958155,7.532055,6.8044515,6.1130347
45.90492076730609,8.635228628636682,7.263273463485923,5.904920767306088,8.637994,7.931707,7.262954,9.523646,8.836576,8.1649275,7.762713,7.05754,6.385604,7.6332464,6.900995,6.2047925
46.038365304420346,8.748943899246836,7.382160212618899,6.038365304420346,8.7345495,8.02495,7.352705,9.620884,8.931716,8.257908,7.8619475,7.152377,6.475993,7.735076,6.99816,6.29718
46.17180984153461,8.863102373380666,7.501551762099389,6.1718098415346105,8.831493,8.118589,7.4428773,9.718416,9.027135,8.3512,7.961775,7.247823,6.5669913,7.8374777,7.0959425,6.390202
46.305254378648876,8.977696041613182,7.6214339214452735,6.3052543786488755,8.928867,8.212688,7.5335,9.816226,9.12286,8.444784,8.062169,7.343837,6.6585655,7.940471,7.194318,6.4838457
46.43869891576313,9.09271697264964,7.741792739492752,6.438698915763133,9.026642,8.307182,7.6245403,9.914326,9.218877,8.53867,8.163148,7.4404345,6.7507324,8.044053,7.2933064,6.578111
46.5721434528774,9.208157314979417,7.8626145082437375,6.572143452877398,9.124825,8.402107,7.7159977,10.012701,9.315173,8.632852,8.26471,7.5376496,6.8435163,8.148245,7.3929205,6.673011
46.705587989991656,9.324009298421167,7.983885766221924,6.705587989991656,9.2234125,8.49744,7.8078933,10.1113615,9.411773,8.727331,8.366833,7.6354322,6.936868,8.25302,7.493131,6.768532
46.83903252710592,9.440265235561778,8.105593301353913,6.839032527105921,9.322406,8.593175,7.900235,10.210304,9.508646,8.822102,8.46953,7.733799,7.030837,8.358367,7.593943,6.864662
46.97247706422018,9.556917523091137,8.227724153391513,6.972477064220179,9.4218025,8.689347,7.9929733,10.309524,9.605816,8.917165,8.5728035,7.832733,7.1253905,8.464294,7.6953597,6.96141
47.105921601334444,9.673958643035736,8.350265615892525,7.105921601334444,9.521588,8.785915,8.086158,10.409029,9.70327,9.01253,8.676627,7.9322596,7.2205195,8.570814,7.7973733,7.0587754
47.23936613844871,9.791381163892918,8.473205237776497,7.239366138448709,9.621786,8.882917,8.179739,10.508805,9.801008,9.108173,8.781028,8.032371,7.3162494,8.677905,7.899975,7.156767
47.37281067556297,9.909177741668667,8.596530824472687,7.372810675562967,9.722382,8.980312,8.273763,10.608857,9.899025,9.204117,8.885995,8.133057,7.4125714,8.7855625,8.003173,7.2553506
47.50625521267723,10.027341120821376,8.720230438677099,7.506255212677232,9.823377,9.07812,8.368207,10.709192,9.997334,9.300348,8.991529,8.234311,7.509478,8.893797,8.1069765,7.354552
47.63969974979149,10.145864135113875,8.844292400735988,7.63969974979149,9.92476,9.176341,8.46306,10.809798,10.095919,9.396865,9.097615,8.336158,7.6069436,9.002603,8.211368,7.454375
47.773144286905755,10.264739708376545,8.968705288672567,7.7731442869057545,10.026544,9.274966,8.558344,10.910678,10.19478,9.493676,9.204268,8.438563,7.7050266,9.111968,8.316331,7.55479
47.90658882402001,10.383960855183716,9.093457937873914,7.906588824020012,10.128699,9.373997,8.65404,11.011829,10.293929,9.590769,9.311472,8.541536,7.8036685,9.221892,8.421899,7.6558104
48.04003336113428,10.503520681446133,9.21853944045516,8.040033361134277,10.231272,9.473423,8.7501335,11.113253,10.393352,9.688147,9.419227,8.645084,7.9029117,9.332367,8.528027,7.757427
48.173477898248535,10.623412384921878,9.343939144317218,8.173477898248535,10.334219,9.573258,8.846668,11.214945,10.493062,9.785815,9.527548,8.749201,8.00273,9.443405,8.634742,7.859658
48.3069224353628,10.74362925564818,9.469646651914871,8.3069224353628,10.437568,9.673486,8.943596,11.316907,10.593031,9.883759,9.636395,8.853876,8.103108,9.554994,8.742025,7.9624596
48.440366972477065,10.864164676296795,9.595651818751186,8.440366972477065,10.541305,9.774122,9.040945,11.419146,10.693279,9.981991,9.745819,8.959119,8.20407,9.6671295,8.849888,8.065875
48.57381150959132,10.985012122455288,9.721944751614352,8.573811509591323,10.645404,9.875155,9.138715,11.521639,10.793813,10.080493,9.855785,9.064938,8.305616,9.779823,8.958318,8.169874
48.70725604670559,11.106165162836746,9.84851580657267,8.707256046705588,10.749883,9.976588,9.236864,11.624405,10.894605,10.179287,9.966276,9.171298,8.407746,9.8930435,9.067311,8.274449
48.840700583819846,11.227617459420344,9.97535558674285,8.840700583819846,10.854763,10.078398,9.335448,11.727436,10.995677,10.278352,10.077302,9.27821,8.510435,10.006798,9.176881,8.379629
48.97414512093411,11.349362767525236,10.102454939846979,8.97414512093411,10.960022,10.180619,9.434428,11.830724,11.09702,10.377704,10.188887,9.385706,8.613684,10.121103,9.287005,8.485385
49.10758965804837,11.4713949358201,10.229804955572433,9.107589658048369,11.065657,10.28323,9.533796,11.934281,11.198636,10.477323,10.301005,9.493719,8.717516,10.235934,9.39768,8.591713
49.241034195162634,11.593707906270815,10.357396962749412,9.241034195162634,11.171667,10.386228,9.633602,12.038101,11.300521,10.577213,10.41365,9.602316,8.821908,10.351282,9.508915,8.698633
49.3744787322769,11.716295714028497,10.485222526359813,9.374478732276899,11.278053,10.489617,9.733776,12.1421795,11.402667,10.677392,10.52682,9.711439,8.926859,10.467173,9.620695,8.806111
49.507923269391156,11.839152487260321,10.613273444390941,9.507923269391156,11.384819,10.593388,9.834367,12.246512,11.505081,10.777841,10.640516,9.821113,9.032402,10.583576,9.7330265,8.914187
49.64136780650542,11.962272446925411,10.741541744547447,9.641367806505421,11.491948,10.697545,9.935374,12.351108,11.607757,10.878557,10.754738,9.931346,9.138462,10.70048,9.845905,9.022801
49.77481234361968,12.085649906497906,10.87001968083365,9.77481234361968,11.599443,10.802087,10.036754,12.455968,11.710707,10.979552,10.869501,10.042105,9.245107,10.817927,9.959313,9.132004
49.908256880733944,12.209279271639659,10.998699730019176,9.908256880733944,11.707332,10.9070215,10.138533,12.561072,11.81391,11.080807,10.984766,10.153414,9.35231,10.935866,10.073263,9.241756
50.0417014178482,12.333155039824511,11.12757458799917,10.041701417848202,11.8155575,11.012331,10.240701,12.666438,11.917387,11.182336,11.100548,10.265248,9.460049,11.054332,10.18776,9.352085
50.17514595496247,12.457271799916548,11.256637166060763,10.175145954962467,11.924168,11.118029,10.343294,12.7720585,12.021116,11.284137,11.216839,10.377618,9.568354,11.173272,10.302779,9.462953
50.30859049207673,12.58162423170409,11.38588058706673,10.308590492076732,12.033123,11.22408,10.446255,12.8779335,12.125112,11.386197,11.333656,10.490538,9.6772175,11.292726,10.418327,9.574378
50.44203502919099,12.706207105391911,11.51529818156677,10.44203502919099,12.1424675,11.330537,10.549603,12.984055,12.229355,11.488534,11.450965,10.603958,9.786608,11.412671,10.534393,9.686351
50.575479566305255,12.83101528105334,11.644883483846584,10.575479566305255,12.252167,11.437361,10.653344,13.090432,12.333864,11.59113,11.568783,10.717921,9.896557,11.533097,10.650989,9.7988825
50.70892410341951,12.956043708044412,11.774630227924206,10.708924103419513,12.36222,11.544553,10.757468,13.1970625,12.438637,11.693993,11.687102,10.832401,10.007057,11.6540365,10.768097,9.911953
50.84236864053378,13.081287424382111,11.9045323435031,10.842368640533778,12.472615,11.652123,10.86198,13.303936,12.543659,11.797113,11.805922,10.947407,10.118074,11.775426,10.885711,10.025553
50.975813177648035,13.206741556088218,12.034583951890347,10.975813177648035,12.583386,11.760053,10.966894,13.411065,12.648933,11.900507,11.925241,11.06293,10.229642,11.897325,11.003834,10.139699
51.1092577147623,13.332401316501134,12.164779361888812,11.1092577147623,12.694491,11.868341,11.072186,13.518432,12.75446,12.00415,12.045037,11.178963,10.341736,12.019682,11.12247,10.25438
51.242702251876565,13.458262005557131,12.295113065670606,11.242702251876565,12.805967,11.977035,11.1778345,13.626048,12.860245,12.108058,12.16533,11.295521,10.45438,12.142515,11.241606,10.369582
51.37614678899082,13.584319009042787,12.425579734639868,11.376146788990823,12.917786,12.086075,11.283886,13.73391,12.966283,12.212219,12.286102,11.412563,10.567542,12.265808,11.361248,10.485318
51.50959132610509,13.710567797820723,12.556174215291747,11.509591326105088,13.02995,12.195456,11.390302,13.842006,13.072571,12.31664,12.407367,11.53013,10.68123,12.389563,11.481373,10.601576
51.643035863219346,13.837003927029734,12.686891525074074,11.643035863219346,13.142473,12.30523,11.497105,13.950361,13.179096,12.421316,12.529094,11.648199,10.795451,12.51379,11.601991,10.718363
51.77648040033361,13.963623035261513,12.817726848258516,11.776480400333611,13.255319,12.415341,11.604271,14.058944,13.285889,12.526251,12.651305,11.766751,10.91019,12.638459,11.723088,10.835655
51.90992493744787,14.090420843715066,12.948675531826595,11.909924937447869,13.368539,12.525829,11.711829,14.16777,13.392914,12.631433,12.773989,11.885813,11.025446,12.763587,11.844674,10.953457
52.043369474562134,14.217393155330896,13.079733081376638,12.043369474562134,13.48208,12.636675,11.819742,14.276837,13.500193,12.73688,12.897143,12.005367,11.14122,12.889157,11.966743,11.071768
52.17681401167639,14.344535853905832,13.210895157056342,12.176814011676392,13.59596,12.747851,11.928043,14.38614,13.6077175,12.842571,13.020757,12.125418,11.257503,13.01517,12.089289,11.190596
52.31025854879066,14.471844903190558,13.342157569526279,12.310258548790657,13.710181,12.85939,12.036703,14.495682,13.715482,12.948511,13.144813,12.2459345,11.374303,13.141612,12.212289,11.309912
52.44370308590492,14.599316345970855,13.473516275958346,12.443703085904922,13.824753,12.971295,12.145721,14.605468,13.823495,13.054713,13.269348,12.366958,11.49162,13.2684965,12.33577,11.429728
52.57714762301918,14.726946303134078,13.604967376073823,12.57714762301918,13.939642,13.083548,12.255116,14.715482,13.931738,13.161153,13.394325,12.488439,11.609413,13.395799,12.459691,11.550033
52.710592160133444,14.854730972722223,13.736507108224451,12.710592160133444,14.054861,13.196155,12.364865,14.825727,14.040237,13.26785,13.51975,12.610413,11.727724,13.523539,12.584093,11.670835
52.8440366972477,14.982666628972702,13.868131845520317,12.844036697247702,14.170418,13.309083,12.474968,14.936213,14.148974,13.374781,13.645633,12.732854,11.846535,13.651695,12.708938,11.792119
52.97748123436197,15.110749621348369,13.999838092007714,12.977481234361967,14.2863,13.42237,12.58546,15.046926,14.25794,13.481972,13.771942,12.855766,11.965838,13.780253,12.834241,11.913889
53.110925771476225,15.238976373557598,14.1316224788999,13.110925771476225,14.402515,13.536007,12.696294,15.157869,14.367147,13.589395,13.898702,12.979137,12.085626,13.909237,12.959983,12.036121
53.24437030859049,15.367343382565942,14.263481760863492,13.24437030859049,14.519061,13.649982,12.807478,15.269045,14.4766,13.697069,14.025899,13.102984,12.20591,14.038629,13.086158,12.158846
53.377814845704755,15.495847217600257,14.39541281236282,13.377814845704755,14.63592,13.764292,12.919029,15.380446,14.586273,13.804989,14.153505,13.227265,12.3266735,14.168413,13.212775,12.282025
53.51125938281901,15.624484519146414,14.52741262406451,13.511259382819013,14.753099,13.878939,13.030935,15.492068,14.696196,13.913136,14.281542,13.35201,12.447913,14.298602,13.339831,12.405681
53.64470391993328,15.753251997941724,14.65947829930412,13.644703919933278,14.870613,13.993937,13.143179,15.603935,14.806343,14.021541,14.410016,13.477213,12.569645,14.429171,13.467296,12.529795
53.778148457047536,15.882146433962916,14.79160705061652,13.778148457047536,14.988436,14.109251,13.255774,15.716014,14.91673,14.130174,14.538895,13.602862,12.691827,14.560144,13.595198,12.654355
53.9115929941618,16.011164675410804,14.923796196331686,13.9115929941618,15.106571,14.224892,13.368743,15.828329,15.027338,14.239057,14.668186,13.728946,12.814502,14.691489,13.723518,12.779379
54.04503753127606,16.14030363769237,15.056043157236736,14.045037531276058,15.225023,14.340891,13.482035,15.940854,15.138185,14.348157,14.797904,13.85548,12.937635,14.82323,13.852255,12.904849
54.17848206839032,16.269560302401345,15.188345453305786,14.178482068390323,15.343784,14.457186,13.595659,16.053596,15.249251,14.457505,14.927993,13.982444,13.061228,14.955326,13.981393,13.030753
54.31192660550459,16.39893171629793,15.32070070049808,14.311926605504588,15.462862,14.573828,13.70966,16.166584,15.360551,14.5671,15.058524,14.109846,13.18528,15.08781,14.110948,13.157112
54.445371142618846,16.528414990288624,15.453106607625408,14.445371142618846,15.582249,14.690803,13.823973,16.279778,15.47209,14.676911,15.189419,14.237665,13.309811,15.220649,14.240899,13.283896
54.57881567973311,16.658007298406922,15.58556097328907,14.578815679733111,15.701928,14.808091,13.938633,16.393179,15.583841,14.7869625,15.320722,14.365902,13.434776,15.353849,14.371243,13.411111
54.71226021684737,16.7877058767954,15.718061682886947,14.712260216847369,15.821933,14.925688,14.053647,16.506823,15.695828,14.897247,15.452416,14.494576,13.560197,15.487402,14.5019865,13.538763
54.845704753961634,16.917508022690328,15.850606705690865,14.845704753961634,15.942229,15.043614,14.168979,16.620668,15.808022,15.00776,15.5844755,14.6236515,13.686059,15.621312,14.633105,13.666824
54.97914929107589,17.047411093408968,15.983194091994228,14.979149291075892,16.062826,15.161862,14.284643,16.734735,15.920447,15.1185055,15.716934,14.753135,13.812359,15.755566,14.764613,13.795302
55.11259382819016,17.177412505340655,16.115821970330096,15.112593828190157,16.183723,15.280432,14.400663,16.84901,16.033104,15.229475,15.849769,14.883044,13.939102,15.890173,14.896504,13.924198
55.246038365304415,17.307509732941895,16.248488544759226,15.246038365304415,16.30492,15.399302,14.516988,16.963503,16.145967,15.340678,15.982969,15.013363,14.06627,16.025097,15.028759,14.053507
55.37948290241868,17.437700307736435,16.381192092228133,15.37948290241868,16.426394,15.518488,14.633658,17.078222,16.259054,15.452106,16.116522,15.1440525,14.193885,16.16036,15.161388,14.183208
55.512927439532945,17.567981817320437,16.5139309599965,15.512927439532945,16.548193,15.637983,14.750654,17.193136,16.372368,15.563762,16.25044,15.275139,14.321904,16.295952,15.294382,14.313338
55.6463719766472,17.698351904373617,16.646703563133656,15.646371976647202,16.670254,15.757788,14.867968,17.308273,16.485893,15.675634,16.384745,15.406634,14.450354,16.431875,15.427737,14.443836
55.77981651376147,17.828808265676763,16.77950838208342,15.779816513761467,16.792624,15.8779,14.985599,17.423601,16.59964,15.78773,16.519373,15.538513,14.57922,16.568106,15.561427,14.574731
55.913261050875725,17.959348651135883,16.912343960296674,15.913261050875725,16.915274,15.998322,15.103559,17.53916,16.713598,15.900067,16.654371,15.670763,14.708508,16.704645,15.695488,14.706013
56.04670558798999,18.089970862813765,17.045208901931012,16.04670558798999,17.038212,16.119043,15.221844,17.654903,16.827772,16.012608,16.789698,15.803389,14.838192,16.841509,15.829891,14.837675
56.18015012510425,18.220672753969026,17.17810186961652,16.180150125104248,17.161428,16.240053,15.340446,17.770866,16.942162,16.125366,16.925377,15.936411,14.968281,16.978662,15.964637,14.969716
56.31359466221851,18.35145222810332,17.311021582286983,16.313594662218513,17.284933,16.361372,15.459353,17.887043,17.056755,16.238354,17.061375,16.069778,15.098791,17.116127,16.099716,15.102138
56.44703919933278,18.48230723801688,17.44396681307539,16.447039199332778,17.408718,16.482992,15.578586,18.003412,17.171568,16.351557,17.197718,16.203518,15.229681,17.253885,16.235128,15.234914
56.580483736447036,18.6132357848728,17.576936387272966,16.580483736447036,17.53276,16.604895,15.698114,18.119987,17.286587,16.464981,17.334373,16.337608,15.360959,17.391922,16.370863,15.368056
56.7139282735613,18.74423591727036,17.709929180350606,16.7139282735613,17.657104,16.727102,15.817968,18.236778,17.401825,16.578615,17.471363,16.472082,15.492642,17.53026,16.50693,15.501567
56.84737281067556,18.875305730327725,17.842944116041572,16.84737281067556,17.781702,16.849602,15.938124,18.35374,17.517254,16.692465,17.608671,16.606865,15.624692,17.668865,16.643307,15.635419
56.980817347789824,19.006443364774256,17.97598016448456,16.980817347789824,17.906586,16.972376,16.058592,18.470938,17.632908,16.80654,17.746283,16.74204,15.757134,17.807756,16.780005,15.76963
57.11426188490408,19.137647006052603,18.109036340425696,17.11426188490408,18.031742,17.095451,16.17936,18.588314,17.748756,16.920813,17.884214,16.87753,15.889952,17.946913,16.916994,15.904183
57.24770642201835,19.26891488343111,18.24211170147867,17.247706422018346,18.157158,17.218801,16.300415,18.705896,17.86481,17.035301,18.022419,17.01336,16.023129,18.086334,17.054298,16.039076
57.38115095913261,19.400245269126245,18.375205346441483,17.38115095913261,18.282837,17.34245,16.421787,18.823666,17.98109,17.150007,18.160961,17.149527,16.156681,18.226015,17.191889,16.1743
57.51459549624687,19.531636477435775,18.50831641366885,17.51459549624687,18.40878,17.466362,16.54346,18.941643,18.09754,17.264923,18.299774,17.286024,16.290596,18.36596,17.329792,16.309858
57.648040033361134,19.663086863882533,18.641444079498882,17.648040033361134,18.53499,17.590557,16.665426,19.059813,18.214209,17.380041,18.438879,17.42283,16.424866,18.506155,17.467962,16.445734
57.78148457047539,19.794594824369014,18.774587556732882,17.781484570475392,18.661463,17.71505,16.787693,19.178183,18.331089,17.495377,18.578278,17.559975,16.559494,18.646595,17.606434,16.58195
57.91492910758966,19.92615879434299,18.90774609316704,17.914929107589657,18.788172,17.839794,16.91025,19.29673,18.44814,17.610914,18.717941,17.697424,16.694456,18.787264,17.74518,16.718468
58.048373644703915,20.0577772479742,19.04091897017478,18.048373644703915,18.915165,17.964813,17.033092,19.415478,18.565418,17.72665,18.857878,17.835173,16.829773,18.928185,17.884186,16.855299
58.18181818181818,20.18944869734233,19.17410550133836,18.18181818181818,19.0424,18.090113,17.156225,19.534424,18.682884,17.842604,18.9981,17.973244,16.965439,19.069338,18.023474,16.99243
58.315262718932445,20.32117169163623,19.307305031128777,18.315262718932445,19.16989,18.21568,17.279648,19.653542,18.800539,17.958742,19.138586,18.11161,17.101429,19.210718,18.16303,17.129871
58.4487072560467,20.45294481636457,19.44051693363236,18.448707256046703,19.297613,18.341503,17.403353,19.772867,18.91841,18.075104,19.27932,18.250275,17.237741,19.352318,18.302849,17.267609
58.58215179316097,20.584766692578008,19.573740611323267,18.582151793160968,19.425611,18.467613,17.527336,19.892372,19.036448,18.191658,19.420319,18.389236,17.374393,19.494148,18.442915,17.405636
58.715596330275226,20.7166359761028,19.7069754938801,18.715596330275226,19.553827,18.593971,17.651606,20.012068,19.15471,18.30841,19.561565,18.528471,17.51135,19.636173,18.58323,17.54395
