model_type,run_id_prefix,lr,epochs,activation,hidden,blocks,seed,run_id,mse_teste_normalizado,mse_teste_desnormalizado,num_params,training_time_sec,model_path,loss_history_path,final_total_loss,mean_last_100_loss
ResNet,resnet,0.002,15000,Tanh(),20,3,1925,resnet_n_20_b_3_seed_1925,5.968161985947518e-06,0.11697598546743393,2601,107.77557969093323,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_3_seed_1925.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_3_seed_1925.json,9.080536642613879e-07,7.334925527402447e-07
ResNet,resnet,0.002,15000,Tanh(),20,3,1926,resnet_n_20_b_3_seed_1926,5.959213467576774e-06,0.11680059134960175,2601,108.96041560173035,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_3_seed_1926.json,1.5800056871739798e-06,1.0787756586978503e-05
ResNet,resnet,0.002,15000,Tanh(),20,5,1900,resnet_n_20_b_5_seed_1900,1.3043699254922103e-05,0.25565654039382935,4281,167.77852058410645,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_5_seed_1900.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_5_seed_1900.json,1.408398020430468e-05,1.713720971906696e-05
ResNet,resnet,0.002,15000,Tanh(),20,5,1905,resnet_n_20_b_5_seed_1905,5.4123822337714955e-05,1.0608268976211548,4281,172.68080282211304,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_5_seed_1905.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_5_seed_1905.json,0.00015935578267090023,8.58060830296381e-06
ResNet,resnet,0.002,15000,Tanh(),20,5,1924,resnet_n_20_b_5_seed_1924,7.445667506544851e-06,0.14593505859375,4281,165.8888702392578,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_5_seed_1924.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_5_seed_1924.json,2.5256147182517452e-06,1.3145054698497915e-05
ResNet,resnet,0.002,15000,Tanh(),20,5,1925,resnet_n_20_b_5_seed_1925,7.114656000339892e-06,0.13944728672504425,4281,171.4519820213318,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_5_seed_1925.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_5_seed_1925.json,2.0437385046534473e-06,3.068794305818301e-06
ResNet,resnet,0.002,15000,Tanh(),20,5,1926,resnet_n_20_b_5_seed_1926,6.281693458731752e-06,0.12312118709087372,4281,168.6478819847107,experimentos_pinn/modelos_salvos/modelo_resnet_n_20_b_5_seed_1926.pth,experimentos_pinn/historicos_loss/loss_resnet_n_20_b_5_seed_1926.json,8.245120284300356e-07,1.706079837560992e-05
MLP,mlp,0.002,15000,Tanh(),10,1,1900,mlp_n_10_b_1_seed_1900,4.349959272076376e-05,0.8525921106338501,41,47.46428608894348,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_1_seed_1900.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_1_seed_1900.json,6.346908048726618e-05,6.594431630219333e-05
MLP,mlp,0.002,15000,Tanh(),10,1,1905,mlp_n_10_b_1_seed_1905,7.5818708864972e-05,1.486046552658081,41,47.264702558517456,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_1_seed_1905.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_1_seed_1905.json,0.00010254210064886138,0.00010346311486500781
MLP,mlp,0.002,15000,Tanh(),10,1,1924,mlp_n_10_b_1_seed_1924,5.8596131566446275e-05,1.148484230041504,41,47.44250297546387,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_1_seed_1924.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_1_seed_1924.json,7.98778492026031e-05,8.287071126687806e-05
MLP,mlp,0.002,15000,Tanh(),10,1,1925,mlp_n_10_b_1_seed_1925,0.00013908320397604257,2.7260310649871826,41,47.87980365753174,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_1_seed_1925.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_1_seed_1925.json,0.00018782530969474465,0.00018856537935789673
MLP,mlp,0.002,15000,Tanh(),10,1,1926,mlp_n_10_b_1_seed_1926,6.027668132446706e-05,1.1814229488372803,41,45.59317326545715,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_1_seed_1926.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_1_seed_1926.json,8.167713531292975e-05,8.434823059360496e-05
MLP,mlp,0.002,15000,Tanh(),10,2,1900,mlp_n_10_b_2_seed_1900,2.1391624613897875e-05,0.41927585005760193,151,52.550296783447266,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_2_seed_1900.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_2_seed_1900.json,4.594232450472191e-05,3.515213957143715e-05
MLP,mlp,0.002,15000,Tanh(),10,2,1905,mlp_n_10_b_2_seed_1905,6.174274403747404e-06,0.121015764772892,151,52.93729615211487,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_2_seed_1905.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_2_seed_1905.json,6.050117463018978e-06,6.108413576839666e-06
MLP,mlp,0.002,15000,Tanh(),10,2,1924,mlp_n_10_b_2_seed_1924,1.1416489542170893e-05,0.22376328706741333,151,54.586825132369995,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_2_seed_1924.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_2_seed_1924.json,1.883313962025568e-05,1.5019332986412337e-05
MLP,mlp,0.002,15000,Tanh(),10,2,1925,mlp_n_10_b_2_seed_1925,9.717917237139773e-06,0.19047118723392487,151,53.371336460113525,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_2_seed_1925.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_2_seed_1925.json,1.3439333088172134e-05,3.331161618007172e-05
MLP,mlp,0.002,15000,Tanh(),10,2,1926,mlp_n_10_b_2_seed_1926,8.525569683115464e-06,0.1671011596918106,151,52.22531771659851,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_2_seed_1926.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_2_seed_1926.json,1.1232687029405497e-05,1.1345909979354473e-05
MLP,mlp,0.002,15000,Tanh(),10,3,1900,mlp_n_10_b_3_seed_1900,1.6182311810553074e-05,0.3171733021736145,261,67.9038610458374,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_3_seed_1900.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_3_seed_1900.json,0.00012120607425458729,3.2486951195096484e-05
MLP,mlp,0.002,15000,Tanh(),10,3,1905,mlp_n_10_b_3_seed_1905,8.669626367918681e-06,0.16992466151714325,261,64.50377106666565,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_3_seed_1905.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_3_seed_1905.json,9.958685950550716e-06,1.092420551685791e-05
MLP,mlp,0.002,15000,Tanh(),10,3,1924,mlp_n_10_b_3_seed_1924,7.577041742479196e-06,0.14851002395153046,261,65.25800609588623,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_3_seed_1924.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_3_seed_1924.json,6.880797172925668e-06,6.9130632755332045e-06
MLP,mlp,0.002,15000,Tanh(),10,3,1925,mlp_n_10_b_3_seed_1925,7.097898105712375e-06,0.13911877572536469,261,63.389111280441284,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_3_seed_1925.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_3_seed_1925.json,7.399745754810283e-06,7.435632242049906e-06
MLP,mlp,0.002,15000,Tanh(),10,3,1926,mlp_n_10_b_3_seed_1926,6.79658569424646e-06,0.1332130879163742,261,63.83286690711975,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_3_seed_1926.json,5.4955030464043375e-06,5.538293094105029e-06
MLP,mlp,0.002,15000,Tanh(),10,5,1900,mlp_n_10_b_5_seed_1900,9.656917427491862e-06,0.18927554786205292,481,98.7502236366272,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_5_seed_1900.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_5_seed_1900.json,1.0935219506791327e-05,1.326826645708934e-05
MLP,mlp,0.002,15000,Tanh(),10,5,1905,mlp_n_10_b_5_seed_1905,1.6133168173837475e-05,0.3162101209163666,481,97.93780422210693,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_5_seed_1905.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_5_seed_1905.json,3.006074985023588e-05,1.2179608129372354e-05
MLP,mlp,0.002,15000,Tanh(),10,5,1924,mlp_n_10_b_5_seed_1924,7.5157695391681045e-06,0.1473090946674347,481,98.63289666175842,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_5_seed_1924.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_5_seed_1924.json,1.1372133485565428e-05,1.8146777501897305e-05
MLP,mlp,0.002,15000,Tanh(),10,5,1925,mlp_n_10_b_5_seed_1925,6.3438669712923e-06,0.12433978915214539,481,104.24229288101196,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_5_seed_1925.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_5_seed_1925.json,5.826528195029823e-06,1.6066111202235332e-05
MLP,mlp,0.002,15000,Tanh(),10,5,1926,mlp_n_10_b_5_seed_1926,7.126451691874536e-06,0.1396784484386444,481,96.6654794216156,experimentos_pinn/modelos_salvos/modelo_mlp_n_10_b_5_seed_1926.pth,experimentos_pinn/historicos_loss/loss_mlp_n_10_b_5_seed_1926.json,7.633074346813373e-06,1.3295052099238092e-05
MLP,mlp,0.002,15000,Tanh(),15,1,1900,mlp_n_15_b_1_seed_1900,3.758474485948682e-05,0.7366610169410706,61,43.94974684715271,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_1_seed_1900.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_1_seed_1900.json,5.6004377256613225e-05,6.12375040873303e-05
MLP,mlp,0.002,15000,Tanh(),15,1,1905,mlp_n_15_b_1_seed_1905,4.4386997615220025e-05,0.8699852824211121,61,46.61460876464844,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_1_seed_1905.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_1_seed_1905.json,6.409873458324e-05,6.515142158605158e-05
MLP,mlp,0.002,15000,Tanh(),15,1,1924,mlp_n_15_b_1_seed_1924,6.280180969042704e-05,1.2309155464172363,61,47.846811294555664,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_1_seed_1924.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_1_seed_1924.json,8.479077951051295e-05,8.54569896182511e-05
MLP,mlp,0.002,15000,Tanh(),15,1,1925,mlp_n_15_b_1_seed_1925,5.830539885209873e-05,1.1427857875823975,61,48.44187569618225,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_1_seed_1925.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_1_seed_1925.json,8.000075467862189e-05,8.49853380350396e-05
MLP,mlp,0.002,15000,Tanh(),15,1,1926,mlp_n_15_b_1_seed_1926,5.2215309551684186e-05,1.0234203338623047,61,47.774479389190674,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_1_seed_1926.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_1_seed_1926.json,7.469388947356492e-05,7.536844088463113e-05
MLP,mlp,0.002,15000,Tanh(),15,2,1900,mlp_n_15_b_2_seed_1900,1.2837687791034114e-05,0.2516186833381653,301,50.85282254219055,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_2_seed_1900.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_2_seed_1900.json,1.2350816177786328e-05,2.6256486044076156e-05
MLP,mlp,0.002,15000,Tanh(),15,2,1905,mlp_n_15_b_2_seed_1905,2.3695198251516558e-05,0.4644257426261902,301,55.256455421447754,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_2_seed_1905.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_2_seed_1905.json,3.455553451203741e-05,5.122011865751119e-05
MLP,mlp,0.002,15000,Tanh(),15,2,1924,mlp_n_15_b_2_seed_1924,8.814128705125768e-06,0.17275692522525787,301,57.29631280899048,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_2_seed_1924.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_2_seed_1924.json,9.743163900566287e-06,1.8714550724325817e-05
MLP,mlp,0.002,15000,Tanh(),15,2,1925,mlp_n_15_b_2_seed_1925,1.0248808393953368e-05,0.2008766531944275,301,53.889973163604736,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_2_seed_1925.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_2_seed_1925.json,1.4476187971013132e-05,1.4571501442333101e-05
MLP,mlp,0.002,15000,Tanh(),15,2,1926,mlp_n_15_b_2_seed_1926,8.57040322443936e-06,0.16797983646392822,301,54.031012535095215,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_2_seed_1926.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_2_seed_1926.json,9.495821359450929e-06,1.2626284769794438e-05
MLP,mlp,0.002,15000,Tanh(),15,3,1900,mlp_n_15_b_3_seed_1900,7.634137546119746e-06,0.14962910115718842,541,65.08734393119812,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_3_seed_1900.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_3_seed_1900.json,5.530870566872181e-06,5.572022992055281e-06
MLP,mlp,0.002,15000,Tanh(),15,3,1905,mlp_n_15_b_3_seed_1905,7.4957952165277675e-06,0.14691758155822754,541,64.5870144367218,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_3_seed_1905.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_3_seed_1905.json,8.014713785087224e-06,8.332617462656343e-06
MLP,mlp,0.002,15000,Tanh(),15,3,1924,mlp_n_15_b_3_seed_1924,7.751069460937288e-06,0.15192098915576935,541,64.54172706604004,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_3_seed_1924.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_3_seed_1924.json,7.6180613177712075e-06,1.1614256968641713e-05
MLP,mlp,0.002,15000,Tanh(),15,3,1925,mlp_n_15_b_3_seed_1925,8.620953849458601e-06,0.16897068917751312,541,61.12856984138489,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_3_seed_1925.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_3_seed_1925.json,1.2638731277547777e-05,1.290508417696401e-05
MLP,mlp,0.002,15000,Tanh(),15,3,1926,mlp_n_15_b_3_seed_1926,1.4073931197344791e-05,0.2758490741252899,541,67.079829454422,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_3_seed_1926.json,2.0110206605750136e-05,2.3500999941461486e-05
MLP,mlp,0.002,15000,Tanh(),15,5,1900,mlp_n_15_b_5_seed_1900,6.49995445201057e-06,0.12739911675453186,1021,103.02069044113159,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_5_seed_1900.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_5_seed_1900.json,1.5255959624482784e-06,1.7466186534420558e-06
MLP,mlp,0.002,15000,Tanh(),15,5,1905,mlp_n_15_b_5_seed_1905,7.985539923538454e-06,0.15651658177375793,1021,100.69868183135986,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_5_seed_1905.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_5_seed_1905.json,8.097126737993676e-06,4.027387793030357e-05
MLP,mlp,0.002,15000,Tanh(),15,5,1924,mlp_n_15_b_5_seed_1924,7.117435870895861e-06,0.13950173556804657,1021,97.47753977775574,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_5_seed_1924.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_5_seed_1924.json,5.7566298892197665e-06,5.832466713400208e-06
MLP,mlp,0.002,15000,Tanh(),15,5,1925,mlp_n_15_b_5_seed_1925,1.130077271227492e-05,0.2214951515197754,1021,101.95459151268005,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_5_seed_1925.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_5_seed_1925.json,5.711394805985037e-06,2.4021525259740883e-05
MLP,mlp,0.002,15000,Tanh(),15,5,1926,mlp_n_15_b_5_seed_1926,6.200052666827105e-06,0.12152106314897537,1021,96.24002075195312,experimentos_pinn/modelos_salvos/modelo_mlp_n_15_b_5_seed_1926.pth,experimentos_pinn/historicos_loss/loss_mlp_n_15_b_5_seed_1926.json,4.8925462579063606e-06,7.888612349233882e-06
MLP,mlp,0.002,15000,Tanh(),20,1,1900,mlp_n_20_b_1_seed_1900,0.00010652493801899254,2.087888717651367,81,42.74612808227539,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_1_seed_1900.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_1_seed_1900.json,0.00014216038107406348,0.00014258779847295955
MLP,mlp,0.002,15000,Tanh(),20,1,1905,mlp_n_20_b_1_seed_1905,4.742266901303083e-05,0.9294843077659607,81,42.57781219482422,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_1_seed_1905.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_1_seed_1905.json,6.470576045103371e-05,6.478501753008459e-05
MLP,mlp,0.002,15000,Tanh(),20,1,1924,mlp_n_20_b_1_seed_1924,7.100227958289906e-05,1.3916445970535278,81,42.45132279396057,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_1_seed_1924.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_1_seed_1924.json,9.723351831780747e-05,9.757225452631247e-05
MLP,mlp,0.002,15000,Tanh(),20,1,1925,mlp_n_20_b_1_seed_1925,5.9352714742999524e-05,1.1633131504058838,81,42.69732689857483,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_1_seed_1925.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_1_seed_1925.json,7.282693695742637e-05,5.855162875377573e-05
MLP,mlp,0.002,15000,Tanh(),20,1,1926,mlp_n_20_b_1_seed_1926,1.2315750609559473e-05,0.2413887083530426,81,43.03047823905945,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_1_seed_1926.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_1_seed_1926.json,1.8373908460489474e-05,2.3194003624666948e-05
MLP,mlp,0.002,15000,Tanh(),20,2,1900,mlp_n_20_b_2_seed_1900,8.543124749849085e-06,0.16744522750377655,501,53.17334604263306,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_2_seed_1900.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_2_seed_1900.json,8.908218660508282e-06,1.6651803398417543e-05
MLP,mlp,0.002,15000,Tanh(),20,2,1905,mlp_n_20_b_2_seed_1905,8.15732801129343e-06,0.15988358855247498,501,56.59024262428284,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_2_seed_1905.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_2_seed_1905.json,9.303499609814025e-06,1.518910256891104e-05
MLP,mlp,0.002,15000,Tanh(),20,2,1924,mlp_n_20_b_2_seed_1924,2.169089566450566e-05,0.42514142394065857,501,56.352193117141724,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_2_seed_1924.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_2_seed_1924.json,2.9443765015457757e-05,2.9510304939321942e-05
MLP,mlp,0.002,15000,Tanh(),20,2,1925,mlp_n_20_b_2_seed_1925,8.052764314925298e-06,0.15783417224884033,501,60.90212297439575,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_2_seed_1925.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_2_seed_1925.json,8.899771273718216e-06,1.8745211364148417e-05
MLP,mlp,0.002,15000,Tanh(),20,2,1926,mlp_n_20_b_2_seed_1926,7.5457492130226456e-06,0.1478966772556305,501,52.49499225616455,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_2_seed_1926.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_2_seed_1926.json,8.017167601792607e-06,2.7357734379620523e-05
MLP,mlp,0.002,15000,Tanh(),20,3,1900,mlp_n_20_b_3_seed_1900,8.143159902829211e-06,0.1596059650182724,921,78.04231834411621,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_3_seed_1900.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_3_seed_1900.json,9.236424375558272e-06,9.304390823672293e-06
MLP,mlp,0.002,15000,Tanh(),20,3,1905,mlp_n_20_b_3_seed_1905,7.663222277187742e-06,0.15019913017749786,921,78.66372275352478,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_3_seed_1905.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_3_seed_1905.json,8.20016248326283e-06,8.267043049272616e-06
MLP,mlp,0.002,15000,Tanh(),20,3,1924,mlp_n_20_b_3_seed_1924,6.474185283877887e-06,0.1268940269947052,921,78.88109111785889,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_3_seed_1924.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_3_seed_1924.json,4.9135305744130164e-06,5.238784688117448e-06
MLP,mlp,0.002,15000,Tanh(),20,3,1925,mlp_n_20_b_3_seed_1925,7.043422101560282e-06,0.1380510926246643,921,83.4506311416626,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_3_seed_1925.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_3_seed_1925.json,1.624800825084094e-05,2.0516555398444325e-05
MLP,mlp,0.002,15000,Tanh(),20,3,1926,mlp_n_20_b_3_seed_1926,7.823919077054597e-06,0.15334883332252502,921,83.67139983177185,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_3_seed_1926.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_3_seed_1926.json,9.073593901121058e-06,9.138830782831065e-06
MLP,mlp,0.002,15000,Tanh(),20,5,1900,mlp_n_20_b_5_seed_1900,5.4916176850383636e-06,0.10763571411371231,1761,99.70230865478516,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_5_seed_1900.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_5_seed_1900.json,1.777318743734213e-06,9.633493145884131e-06
MLP,mlp,0.002,15000,Tanh(),20,5,1905,mlp_n_20_b_5_seed_1905,5.884533038624795e-06,0.11533685773611069,1761,95.99316954612732,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_5_seed_1905.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_5_seed_1905.json,3.275551307524438e-06,3.663108893761091e-06
MLP,mlp,0.002,15000,Tanh(),20,5,1924,mlp_n_20_b_5_seed_1924,8.296041414723732e-06,0.16260240972042084,1761,95.50707411766052,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_5_seed_1924.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_5_seed_1924.json,2.974571179947816e-05,2.3194674192836827e-05
MLP,mlp,0.002,15000,Tanh(),20,5,1925,mlp_n_20_b_5_seed_1925,7.1011832005751785e-06,0.1391831934452057,1761,96.27875566482544,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_5_seed_1925.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_5_seed_1925.json,7.405692485917825e-06,7.610753127664793e-06
MLP,mlp,0.002,15000,Tanh(),20,5,1926,mlp_n_20_b_5_seed_1926,6.834959094703663e-06,0.13396517932415009,1761,97.69042086601257,experimentos_pinn/modelos_salvos/modelo_mlp_n_20_b_5_seed_1926.pth,experimentos_pinn/historicos_loss/loss_mlp_n_20_b_5_seed_1926.json,2.002421069846605e-06,2.6302644619136116e-06
MLP,mlp,0.002,15000,Tanh(),1,1,1958,mlp_n_1_b_1_seed_1958,0.0005417805514298379,10.618898391723633,5,39.72570729255676,experimentos_pinn/modelos_salvos/modelo_mlp_n_1_b_1_seed_1958.pth,experimentos_pinn/historicos_loss/loss_mlp_n_1_b_1_seed_1958.json,0.0006705760024487972,0.0006706189305987209
MLP,mlp,0.002,15000,Tanh(),1,1,1962,mlp_n_1_b_1_seed_1962,0.0005418974324129522,10.621190071105957,5,39.575862646102905,experimentos_pinn/modelos_salvos/modelo_mlp_n_1_b_1_seed_1962.pth,experimentos_pinn/historicos_loss/loss_mlp_n_1_b_1_seed_1962.json,0.000670510926283896,0.0006705111166229471
MLP,mlp,0.002,15000,Tanh(),1,1,1970,mlp_n_1_b_1_seed_1970,0.0005408155266195536,10.599985122680664,5,41.526042461395264,experimentos_pinn/modelos_salvos/modelo_mlp_n_1_b_1_seed_1970.pth,experimentos_pinn/historicos_loss/loss_mlp_n_1_b_1_seed_1970.json,0.0006706001586280763,0.0006705956952646375
MLP,mlp,0.002,15000,Tanh(),1,1,1994,mlp_n_1_b_1_seed_1994,0.0005420494126155972,10.624168395996094,5,42.23093557357788,experimentos_pinn/modelos_salvos/modelo_mlp_n_1_b_1_seed_1994.pth,experimentos_pinn/historicos_loss/loss_mlp_n_1_b_1_seed_1994.json,0.0006705109844915569,0.0006705553317442537
MLP,mlp,0.002,15000,Tanh(),1,1,1924,mlp_n_1_b_1_seed_1924,0.000541865942068398,10.620573043823242,5,41.40985608100891,experimentos_pinn/modelos_salvos/modelo_mlp_n_1_b_1_seed_1924.pth,experimentos_pinn/historicos_loss/loss_mlp_n_1_b_1_seed_1924.json,0.0006705109844915569,0.0006705757789313793
MLP,mlp,0.002,15000,Tanh(),1,1,1925,mlp_n_1_b_1_seed_1925,0.0005446168943308294,10.674491882324219,5,40.163450717926025,experimentos_pinn/modelos_salvos/modelo_mlp_n_1_b_1_seed_1925.pth,experimentos_pinn/historicos_loss/loss_mlp_n_1_b_1_seed_1925.json,0.0006705601117573678,0.0006705124175641685
MLP,mlp,0.002,15000,Tanh(),1,1,1926,mlp_n_1_b_1_seed_1926,0.0005418977234512568,10.621195793151855,5,41.65925693511963,experimentos_pinn/modelos_salvos/modelo_mlp_n_1_b_1_seed_1926.pth,experimentos_pinn/historicos_loss/loss_mlp_n_1_b_1_seed_1926.json,0.000670510926283896,0.0006705109652830288
MLP,mlp,0.002,15000,Tanh(),1,1,1973,mlp_n_1_b_1_seed_1973,0.0005418962682597339,10.621166229248047,5,38.84690809249878,experimentos_pinn/modelos_salvos/modelo_mlp_n_1_b_1_seed_1973.pth,experimentos_pinn/historicos_loss/loss_mlp_n_1_b_1_seed_1973.json,0.0006705113337375224,0.0006705109833274037
MLP,mlp,0.002,15000,Tanh(),1,1,2025,mlp_n_1_b_1_seed_2025,0.0005419340450316668,10.621909141540527,5,43.590747356414795,experimentos_pinn/modelos_salvos/modelo_mlp_n_1_b_1_seed_2025.pth,experimentos_pinn/historicos_loss/loss_mlp_n_1_b_1_seed_2025.json,0.0006705112755298615,0.0006705109885660932
MLP,mlp,0.002,15000,Tanh(),1,1,2024,mlp_n_1_b_1_seed_2024,0.0005418342771008611,10.619951248168945,5,42.527868032455444,experimentos_pinn/modelos_salvos/modelo_mlp_n_1_b_1_seed_2024.pth,experimentos_pinn/historicos_loss/loss_mlp_n_1_b_1_seed_2024.json,0.0006705247214995325,0.0006705310172401369
